Product Title,URL,Description,Details
Sateen Trachten 1480762-11,https://textil.eu/en/p-28379/sateen-trachten-1480762-11-ornaments-cotton-sateen-beige-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '1480762-11', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Beige, Beige', 'Motive': 'Ornaments', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Sateen Trachten 128119-09,https://textil.eu/en/p-30273/sateen-trachten-128119-09-floral-cotton-sateen-green-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '128119-09', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Green, Pink', 'Motive': 'Floral', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Diana Soft UNI-2400,https://textil.eu/en/p-28422/diana-soft-uni-2400-unicoloured-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': 'UNI-2400', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue', 'Motive': 'Unicoloured', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft 1478184-21,https://textil.eu/en/p-29687/diana-soft-1478184-21-floral-cotton-plain-grey-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1478184-21', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Grey, Blue', 'Motive': 'Floral', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Sateen Trachten UNI-9408,https://textil.eu/en/p-30472/sateen-trachten-uni-9408-cotton-sateen-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': 'UNI-9408', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Glorima UNI-9476,https://textil.eu/en/p-28489/glorima-uni-9476-unicoloured-cotton-plain-orange-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': 'UNI-9476', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Orange', 'Motive': 'Unicoloured', 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Bormio Vyella 1479251-212,https://textil.eu/en/p-28213/bormio-vyella-1479251-212-abstract-cotton-sateen-blue-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '1479251-212', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Blue', 'Motive': 'Abstract', 'Weight': '130 gsm', 'Width': '142-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Diana Acryl 1474561-635,https://textil.eu/en/p-28407/diana-acryl-1474561-635-stripes-plain-acrylat-coated-matt-white-100-cotton100-acryl/,"During production, an acrylic coating is applied to cotton canvas, therefore creating a relatively flexible, waterproof and pleasant material. Prior to the acrylic coating itself, the fabric undergoes a hydrophobic treatment to prevent the acrylic product from passing through the fabric. Therefore, the acrylic coating is only applied on the front side and the structure of the cotton is preserved on the reverse side.
The fabric with an acrylic coating is easy to wash with water, it is not necessary to wash it in a washing machine. Although, if you still want to wash the fabric we recommend washing unfolded at 30 °C and very gently. The fabric lasts 20 washing cycles. Ironing only on the reverse side at a very low temperature up to 150 °C. The fabric has great colour fastness even in bad weather and long life. You will surely enjoy its easy maintenance.
Thanks to this treatment, you can use the fabric both indoors and outdoors. It can be used to make tablecloths, bags, pillows, aprons and bibs, bags for gymnastics or snacks, bags for cosmetics, cases for electronics and much more. It can also be used to renovate changing tables or dining chairs.","{'Design': '1474561-635', 'Fabric': 'Plain - ACRYLAT coated, matt', 'Material': '100% cotton/100% ACRYL', 'Colour': 'White, Blue', 'Motive': 'Stripes', 'Weight': '174 gsm', 'Width': '140-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft 1480945-14,https://textil.eu/en/p-29064/diana-soft-1480945-14-floral-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1480945-14', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Beige', 'Motive': 'Floral', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Beta 80399-301,https://textil.eu/en/p-27113/beta-80399-301-abstract-cotton-twill-black-100-cotton/,"Cotton twill is a weave that is created by a set of oblique parallel rows running on the fabric surface from right to left, or in an opposite direction.
Characteristics: The fabric is extremely strong, durable, warm, non-pilling and dries relatively quickly.
Our quality cotton twill can be used for shirts, suits, women's dresses, uniforms, upholstery and linings. Its most common use is in denim production, which is used to sew jeans.
Our twill weave materials include: Art.185, Iseo Twill, Swing, Cindy, Duca, Kepr.","{'Design': '80399-301', 'Fabric': 'Cotton twill', 'Material': '100% cotton', 'Colour': 'Black, Yellow', 'Motive': 'Abstract', 'Weight': '225 gsm', 'Width': '148-150 cm', 'Thread': '48x29', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft UNI-9558,https://textil.eu/en/p-28947/diana-soft-uni-9558-unicoloured-cotton-plain-pink-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': 'UNI-9558', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Pink', 'Motive': 'Unicoloured', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Merano Vyella piu 67831-502,https://textil.eu/en/p-26783/merano-vyella-piu-67831-502-floral-cotton-sateen-blue-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '67831-502', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Blue', 'Motive': 'Floral', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Bormio Vyella 67831-306,https://textil.eu/en/p-27182/bormio-vyella-67831-306-abstract-cotton-sateen-brown-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '67831-306', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Brown', 'Motive': 'Abstract', 'Weight': '130 gsm', 'Width': '142-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Elmosa 2/2 1475794-324,https://textil.eu/en/p-30636/elmosa-22-1475794-324-checks-flannel-double-sided-black-100-cotton/,"Pleasing double sided flannel. Moletone, antibacterial for baby’s.
Our flannel is a linen weave fabric, trimmed on one or both sides. It‘s formed by combing or brushing the cotton cloth surface with fine steel brushes.
Characteristics: The fabric is fairly light, pleasant, warm and soft to the touch.
Our quality cotton flannel can be used to make shirts, seasonal beddings and linen - pyjamas, linings.
We offer flannel: Elmosa 1/2– one-sided combed and Elmosa 2/2 – both sides combed.","{'Design': '1475794-324', 'Fabric': 'Flannel - double sided', 'Material': '100% cotton', 'Colour': 'Black', 'Motive': 'Checks', 'Weight': '170 gsm', 'Width': '138-140 cm', 'Thread': '18x16', 'Yarn': 'Ne 24/1 Ne 8/1', 'VAT rate': '21.0%'}"
Javanaise double folded 1480634-10,https://textil.eu/en/p-28561/javanaise-double-folded-1480634-10-floral-viscose-blue-100-viscose/,"Viscose is a fibre that is made on the basis of regenerated cellulose. It‘s composed of pure cellulose obtained from cotton processing as waste or wood processing. Therefore it’s chemically made from natural raw materials.
Characteristics: Very comfortable to wear, very absorbent, soft and cool fabric.
Our quality viscose can be used to make outerwear, scarves, skirts and tops.
The viscose we offer is called Javanaise.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1480634-10', 'Fabric': 'Viscose', 'Material': '100% viscose', 'Colour': 'Blue, Pink', 'Motive': 'Floral', 'Weight': '115 gsm', 'Width': '138-142 cm', 'Thread': '45x26', 'Yarn': 'viskózová stříž', 'VAT rate': '21.0%'}"
Gloria 1435624-26,https://textil.eu/en/p-28614/gloria-1435624-26-dots-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1435624-26', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Yellow', 'Motive': 'Dots', 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Diana Soft 1477392-90,https://textil.eu/en/p-30559/diana-soft-1477392-90-childrens-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1477392-90', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue, White', 'Motive': ""Children's"", 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Bormio Vyella 67831-371,https://textil.eu/en/p-28381/bormio-vyella-67831-371-abstract-cotton-sateen-beige-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '67831-371', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Beige, Brown', 'Motive': 'Abstract', 'Weight': '130 gsm', 'Width': '142-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Glorima AH 1570-02,https://textil.eu/en/p-24217/glorima-ah-1570-02-ornaments-cotton-plain-green-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1570-02', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Green, Yellow', 'Motive': 'Ornaments, Abstract', 'Weight': '115 gsm', 'Width': '140-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Gloria 1476563-08,https://textil.eu/en/p-28319/gloria-1476563-08-abstract-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1476563-08', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Brown', 'Motive': 'Abstract', 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Olympia UNI-9447,https://textil.eu/en/p-27068/olympia-uni-9447-unicoloured-cotton-poplin-blue-100-cotton/,"Cotton poplin is a dense linen weave fabric with predominantly warp yarns generally made from 100% cotton. The fabric has a matt gloss finish and a fine transverse ribbing on the surface.
Characteristics: The fabric is very soft, firm, flowing and pleasant to the touch.
Our high-quality cotton poplin is used for making shirts, blouses, skirts, women's dresses, overalls, underwear, linen and linings.
It can also be used to make fashion accessories or use for decorative purposes.
Our poplins include: Olympia, Prim, Savoy, Barocco, Cobra, Milano, Pelle D´uovo, Olbia.","{'Design': 'UNI-9447', 'Fabric': 'Cotton poplin', 'Material': '100% cotton', 'Colour': 'Blue', 'Motive': 'Unicoloured', 'Weight': '105 gsm', 'Width': '140-150 cm', 'Thread': '57x29', 'Yarn': 'Ne 50/1', 'VAT rate': '21.0%'}"
Diana Soft 91812-302,https://textil.eu/en/p-30763/diana-soft-91812-302-animals-cotton-plain-beige-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '91812-302', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Beige, White', 'Motive': ""Animals, Children's"", 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Glorima ACRYL 1480993-602,https://textil.eu/en/p-28119/glorima-acryl-1480993-602-ornaments-plain-acrylat-coated-matt-blue-100-cotton100-acryl/,"During production, an acrylic coating is applied to cotton canvas, therefore creating a relatively flexible, waterproof and pleasant material. Prior to the acrylic coating itself, the fabric undergoes a hydrophobic treatment to prevent the acrylic product from passing through the fabric. Therefore, the acrylic coating is only applied on the front side and the structure of the cotton is preserved on the reverse side.
The fabric with an acrylic coating is easy to wash with water, it is not necessary to wash it in a washing machine. Although, if you still want to wash the fabric we recommend washing unfolded at 30 °C and very gently. The fabric lasts 20 washing cycles. Ironing only on the reverse side at a very low temperature up to 150 °C. The fabric has great colour fastness even in bad weather and long life. You will surely enjoy its easy maintenance.
Thanks to this treatment, you can use the fabric both indoors and outdoors. It can be used to make tablecloths, bags, pillows, aprons and bibs, bags for gymnastics or snacks, bags for cosmetics, cases for electronics and much more. It can also be used to renovate changing tables or dining chairs.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1480993-602', 'Fabric': 'Plain - ACRYLAT coated, matt', 'Material': '100% cotton/100% ACRYL', 'Colour': 'Blue, Yellow', 'Motive': 'Ornaments', 'Weight': '140 gsm', 'Width': '140-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Gloria double folded 1478641-50,https://textil.eu/en/p-28428/gloria-double-folded-1478641-50-floral-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1478641-50', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue, White', 'Motive': 'Floral', 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Javanaise double folded 1479625-17,https://textil.eu/en/p-27372/javanaise-double-folded-1479625-17-floral-viscose-white-100-viscose/,"Viscose is a fibre that is made on the basis of regenerated cellulose. It‘s composed of pure cellulose obtained from cotton processing as waste or wood processing. Therefore it’s chemically made from natural raw materials.
Characteristics: Very comfortable to wear, very absorbent, soft and cool fabric.
Our quality viscose can be used to make outerwear, scarves, skirts and tops.
The viscose we offer is called Javanaise.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1479625-17', 'Fabric': 'Viscose', 'Material': '100% viscose', 'Colour': 'White, Pink', 'Motive': 'Floral', 'Weight': '115 gsm', 'Width': '138-142 cm', 'Thread': '45x26', 'Yarn': 'viskózová stříž', 'VAT rate': '21.0%'}"
Orsha B Super Soft 1480742-01A,https://textil.eu/en/p-30547/orsha-b-super-soft-1480742-01a-abstract-linen-plain-blue-100-linen/,"Traditional material from the origins of plants. A stem is processed from a flax plant, only around 10% of the plant can be used for textiles.
Characteristics: flax absorbs moisture very well, is firm, pleasantly cool, refreshing, flexible and comfortable to wear.
Our 100% flax can only be used for producing outerwear, shirts, trousers, tops, dresses and skirts.
The flax we offer is called Capri.","{'Design': '1480742-01A', 'Fabric': 'Linen plain', 'Material': '100% linen', 'Colour': 'Blue, White', 'Motive': 'Abstract', 'Weight': '131 gsm', 'Width': '140-145 cm', 'VAT rate': '21.0%'}"
Diana Soft double folded 1480544-09,https://textil.eu/en/p-27212/diana-soft-double-folded-1480544-09-floral-cotton-plain-yellow-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1480544-09', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Yellow, White', 'Motive': 'Floral', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft 82412-303,https://textil.eu/en/p-30669/diana-soft-82412-303-animals-cotton-plain-beige-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '82412-303', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Beige, White', 'Motive': 'Animals', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Sateen UNI-9519 FABRICS WITH DEFECTS,https://textil.eu/en/p-26924/sateen-uni-9519-fabrics-with-defects--unicoloured-cotton-sateen-blue-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Blue', 'Motive': 'Unicoloured', 'Weight': '130 gsm', 'Width': '150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Mussola 30657-304,https://textil.eu/en/p-27700/mussola-30657-304-animals-cotton-voile-blue-100-cotton/,Bavlněný voál,"{'Design': '30657-304', 'Fabric': 'Cotton voile', 'Material': '100% cotton', 'Colour': 'Blue, Pink', 'Motive': 'Animals', 'Weight': '60 gsm', 'Width': '140-150 cm', 'Thread': '62x39', 'Yarn': 'Ne 100/1', 'VAT rate': '21.0%'}"
Diana Acryl UNI-69473,https://textil.eu/en/p-28321/diana-acryl-uni-69473-unicoloured-plain-acrylat-coated-matt-grey-100-cotton100-acryl/,"During production, an acrylic coating is applied to cotton canvas, therefore creating a relatively flexible, waterproof and pleasant material. Prior to the acrylic coating itself, the fabric undergoes a hydrophobic treatment to prevent the acrylic product from passing through the fabric. Therefore, the acrylic coating is only applied on the front side and the structure of the cotton is preserved on the reverse side.
The fabric with an acrylic coating is easy to wash with water, it is not necessary to wash it in a washing machine. Although, if you still want to wash the fabric we recommend washing unfolded at 30 °C and very gently. The fabric lasts 20 washing cycles. Ironing only on the reverse side at a very low temperature up to 150 °C. The fabric has great colour fastness even in bad weather and long life. You will surely enjoy its easy maintenance.
Thanks to this treatment, you can use the fabric both indoors and outdoors. It can be used to make tablecloths, bags, pillows, aprons and bibs, bags for gymnastics or snacks, bags for cosmetics, cases for electronics and much more. It can also be used to renovate changing tables or dining chairs.","{'Design': 'UNI-69473', 'Fabric': 'Plain - ACRYLAT coated, matt', 'Material': '100% cotton/100% ACRYL', 'Colour': 'Grey', 'Motive': 'Unicoloured', 'Weight': '174 gsm', 'Width': '140-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Sateen Trachten 1479011-28,https://textil.eu/en/p-30253/sateen-trachten-1479011-28-floral-cotton-sateen-burgundy-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '1479011-28', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Burgundy, White', 'Motive': 'Floral', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
